id,planet,book,year,keyword,count
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,poles,0.257918296
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,day,0.254619032
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,fixed,0.231395645
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,eclipses,0.225865217
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,stars,0.221079412
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,night,0.18855778
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,eclipse,0.183600669
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,times,0.1643203
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,divisor,0.151002838
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,places,0.13015715
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,circle,0.120145061
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,body,0.117110623
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,years,0.114405799
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,mother,0.111322021
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,days,0.110539706
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,nights,0.109937895
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,time,0.10969065
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,hemispheres,0.105362214
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,parts,0.100120884
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,place,0.099224686
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,greater,0.099073717
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,hemisphere,0.087486493
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,way,0.086692149
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,volva,0.086287336
5984974,The Moon,"Somnium: The Dream, or Posthumous Work on Lunar Astronomy",1634,midday,0.084171083
8385238,The Moon,The Man in the Moone,1638,great,0.276012726
8385238,The Moon,The Man in the Moone,1638,birds,0.245915937
8385238,The Moon,The Man in the Moone,1638,whereof,0.228728235
8385238,The Moon,The Man in the Moone,1638,divers,0.218979037
8385238,The Moon,The Man in the Moone,1638,good,0.198872243
8385238,The Moon,The Man in the Moone,1638,little,0.159798104
8385238,The Moon,The Man in the Moone,1638,place,0.138730934
8385238,The Moon,The Man in the Moone,1638,high,0.135608544
8385238,The Moon,The Man in the Moone,1638,leagues,0.135105875
8385238,The Moon,The Man in the Moone,1638,till,0.126962645
8385238,The Moon,The Man in the Moone,1638,stature,0.122359977
8385238,The Moon,The Man in the Moone,1638,kind,0.105745436
8385238,The Moon,The Man in the Moone,1638,thousand,0.102352244
8385238,The Moon,The Man in the Moone,1638,years,0.101025093
8385238,The Moon,The Man in the Moone,1638,thirty,0.097772765
8385238,The Moon,The Man in the Moone,1638,man,0.095993892
8385238,The Moon,The Man in the Moone,1638,like,0.095248994
8385238,The Moon,The Man in the Moone,1638,therewith,0.095244147
8385238,The Moon,The Man in the Moone,1638,huge,0.094291194
8385238,The Moon,The Man in the Moone,1638,voyage,0.09242898
8385238,The Moon,The Man in the Moone,1638,wonderful,0.090351794
8385238,The Moon,The Man in the Moone,1638,certain,0.089072598
8385238,The Moon,The Man in the Moone,1638,things,0.086746857
8385238,The Moon,The Man in the Moone,1638,small,0.086374892
8385238,The Moon,The Man in the Moone,1638,earth,0.082541464
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,little,0.38636504
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,great,0.315860934
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,self,0.229565264
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,hath,0.208163109
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,time,0.176631681
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,manner,0.166780194
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,good,0.143766231
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,things,0.142522616
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,place,0.124827064
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,man,0.114615874
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,doubt,0.11033106
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,thing,0.109274961
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,way,0.108777553
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,bodies,0.106280215
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,day,0.106035947
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,country,0.089738741
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,body,0.089368198
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,cabbage,0.083026718
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,matter,0.08268757
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,people,0.074518501
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,certain,0.071194253
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,chapter,0.070671649
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,fine,0.069095042
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,parts,0.069095042
33237427,The Moon,The Other World: The Comical History of the States and Empires of the World of the Moon (Earliest Sci-Fi Collection),1657,animals,0.068523531
2754397,The Moon,The Consolidator,1705,solunarian,0.377054098
2754397,The Moon,The Consolidator,1705,great,0.286508392
2754397,The Moon,The Consolidator,1705,things,0.227230793
2754397,The Moon,The Consolidator,1705,thing,0.20820121
2754397,The Moon,The Consolidator,1705,people,0.172014044
2754397,The Moon,The Consolidator,1705,crolian,0.171822121
2754397,The Moon,The Consolidator,1705,prince,0.166536838
2754397,The Moon,The Consolidator,1705,way,0.149959864
2754397,The Moon,The Consolidator,1705,feathers,0.143635647
2754397,The Moon,The Consolidator,1705,tis,0.14318753
2754397,The Moon,The Consolidator,1705,good,0.131548646
2754397,The Moon,The Consolidator,1705,publick,0.125222923
2754397,The Moon,The Consolidator,1705,time,0.122964982
2754397,The Moon,The Consolidator,1705,nation,0.112624299
2754397,The Moon,The Consolidator,1705,man,0.109570396
2754397,The Moon,The Consolidator,1705,tho,0.104863208
2754397,The Moon,The Consolidator,1705,new,0.100605746
2754397,The Moon,The Consolidator,1705,little,0.096092866
2754397,The Moon,The Consolidator,1705,vast,0.092868237
2754397,The Moon,The Consolidator,1705,men,0.092391342
2754397,The Moon,The Consolidator,1705,meer,0.089438488
2754397,The Moon,The Consolidator,1705,TRUE,0.087699097
2754397,The Moon,The Consolidator,1705,strange,0.082248847
2754397,The Moon,The Consolidator,1705,occasion,0.081883177
2754397,The Moon,The Consolidator,1705,wonderful,0.081498115
23326717,Mars,The Speedy Journey,1744,illustrations,0.275172696
23326717,Mars,The Speedy Journey,1744,bibliographies,0.203226757
23326717,Mars,The Speedy Journey,1744,buffs,0.203226757
23326717,Mars,The Speedy Journey,1744,footnotes,0.203226757
23326717,Mars,The Speedy Journey,1744,quirky,0.203226757
23326717,Mars,The Speedy Journey,1744,years,0.202089211
23326717,Mars,The Speedy Journey,1744,vintage,0.181346621
23326717,Mars,The Speedy Journey,1744,discovery,0.181099175
23326717,Mars,The Speedy Journey,1744,alleged,0.17430279
23326717,Mars,The Speedy Journey,1744,context,0.168547561
23326717,Mars,The Speedy Journey,1744,essays,0.163681585
23326717,Mars,The Speedy Journey,1744,translator,0.159466484
23326717,Mars,The Speedy Journey,1744,historians,0.152422654
23326717,Mars,The Speedy Journey,1744,balloons,0.149414058
23326717,Mars,The Speedy Journey,1744,fans,0.149414058
23326717,Mars,The Speedy Journey,1744,historian,0.141801448
23326717,Mars,The Speedy Journey,1744,references,0.135672649
23326717,Mars,The Speedy Journey,1744,text,0.133868366
23326717,Mars,The Speedy Journey,1744,aerial,0.130542517
23326717,Mars,The Speedy Journey,1744,astronomer,0.129002389
23326717,Mars,The Speedy Journey,1744,astronomy,0.124787288
23326717,Mars,The Speedy Journey,1744,bizarre,0.124787288
23326717,Mars,The Speedy Journey,1744,heroes,0.124787288
23326717,Mars,The Speedy Journey,1744,balloon,0.123498686
23326717,Mars,The Speedy Journey,1744,german,0.122260631
1156110,"Jupiter, Saturn",Micromegas,1752,sirian,0.277022472
1156110,"Jupiter, Saturn",Micromegas,1752,dwarf,0.267370353
1156110,"Jupiter, Saturn",Micromegas,1752,small,0.26508364
1156110,"Jupiter, Saturn",Micromegas,1752,little,0.223225067
1156110,"Jupiter, Saturn",Micromegas,1752,saturnian,0.178085875
1156110,"Jupiter, Saturn",Micromegas,1752,feet,0.177842879
1156110,"Jupiter, Saturn",Micromegas,1752,nature,0.17049059
1156110,"Jupiter, Saturn",Micromegas,1752,soul,0.15242128
1156110,"Jupiter, Saturn",Micromegas,1752,philosopher,0.129785296
1156110,"Jupiter, Saturn",Micromegas,1752,philosophers,0.129785296
1156110,"Jupiter, Saturn",Micromegas,1752,time,0.120273418
1156110,"Jupiter, Saturn",Micromegas,1752,good,0.101863112
1156110,"Jupiter, Saturn",Micromegas,1752,chapter,0.101056806
1156110,"Jupiter, Saturn",Micromegas,1752,microscope,0.099787988
1156110,"Jupiter, Saturn",Micromegas,1752,beings,0.097376165
1156110,"Jupiter, Saturn",Micromegas,1752,secretary,0.096020158
1156110,"Jupiter, Saturn",Micromegas,1752,atoms,0.095311628
1156110,"Jupiter, Saturn",Micromegas,1752,great,0.091801791
1156110,"Jupiter, Saturn",Micromegas,1752,geometers,0.088698929
1156110,"Jupiter, Saturn",Micromegas,1752,animals,0.087097875
1156110,"Jupiter, Saturn",Micromegas,1752,voyager,0.086999533
1156110,"Jupiter, Saturn",Micromegas,1752,reason,0.086406647
1156110,"Jupiter, Saturn",Micromegas,1752,matter,0.084456395
1156110,"Jupiter, Saturn",Micromegas,1752,animal,0.083224214
1156110,"Jupiter, Saturn",Micromegas,1752,reads,0.083112741
1,Uranus,"A Journey Lately Performed Through the Air in an Aerostatic Globe, Commonly Called an Air Balloon, From This Terraquaeous Globe to the Newly Discovered Planet, Georgium Sidus",1784,satire,0.866434059
1,Uranus,"A Journey Lately Performed Through the Air in an Aerostatic Globe, Commonly Called an Air Balloon, From This Terraquaeous Globe to the Newly Discovered Planet, Georgium Sidus",1784,set,0.49929152
32827,The Moon,From the Earth to the Moon and Around It,1865,projectile,0.541291805
32827,The Moon,From the Earth to the Moon and Around It,1865,lunar,0.176665436
32827,The Moon,From the Earth to the Moon and Around It,1865,disc,0.144591647
32827,The Moon,From the Earth to the Moon and Around It,1865,travellers,0.136157992
32827,The Moon,From the Earth to the Moon and Around It,1865,president,0.132931743
32827,The Moon,From the Earth to the Moon and Around It,1865,leagues,0.115807604
32827,The Moon,From the Earth to the Moon and Around It,1865,feet,0.115336355
32827,The Moon,From the Earth to the Moon and Around It,1865,cannon,0.115247599
32827,The Moon,From the Earth to the Moon and Around It,1865,sun,0.11189769
32827,The Moon,From the Earth to the Moon and Around It,1865,bullet,0.105336772
32827,The Moon,From the Earth to the Moon and Around It,1865,terrestrial,0.105336772
32827,The Moon,From the Earth to the Moon and Around It,1865,lbs,0.103056136
32827,The Moon,From the Earth to the Moon and Around It,1865,point,0.101918863
32827,The Moon,From the Earth to the Moon and Around It,1865,distance,0.100556327
32827,The Moon,From the Earth to the Moon and Around It,1865,day,0.089959298
32827,The Moon,From the Earth to the Moon and Around It,1865,air,0.089659617
32827,The Moon,From the Earth to the Moon and Around It,1865,time,0.088425976
32827,The Moon,From the Earth to the Moon and Around It,1865,moment,0.083709722
32827,The Moon,From the Earth to the Moon and Around It,1865,light,0.0804396
32827,The Moon,From the Earth to the Moon and Around It,1865,surface,0.079690061
32827,The Moon,From the Earth to the Moon and Around It,1865,friends,0.078576051
32827,The Moon,From the Earth to the Moon and Around It,1865,fact,0.07452503
32827,The Moon,From the Earth to the Moon and Around It,1865,attraction,0.074195186
32827,The Moon,From the Earth to the Moon and Around It,1865,question,0.073623151
32827,The Moon,From the Earth to the Moon and Around It,1865,great,0.072542534
6061634,"Jupiter, Saturn",Off On A Comet,1877,captain,0.281535237
6061634,"Jupiter, Saturn",Off On A Comet,1877,professor,0.256221521
6061634,"Jupiter, Saturn",Off On A Comet,1877,count,0.249820735
6061634,"Jupiter, Saturn",Off On A Comet,1877,comet,0.233729181
6061634,"Jupiter, Saturn",Off On A Comet,1877,lieutenant,0.173056388
6061634,"Jupiter, Saturn",Off On A Comet,1877,little,0.172141929
6061634,"Jupiter, Saturn",Off On A Comet,1877,sun,0.15105224
6061634,"Jupiter, Saturn",Off On A Comet,1877,time,0.129246134
6061634,"Jupiter, Saturn",Off On A Comet,1877,miles,0.120697267
6061634,"Jupiter, Saturn",Off On A Comet,1877,sea,0.113174848
6061634,"Jupiter, Saturn",Off On A Comet,1877,orderly,0.106073435
6061634,"Jupiter, Saturn",Off On A Comet,1877,way,0.105578041
6061634,"Jupiter, Saturn",Off On A Comet,1877,island,0.102577485
6061634,"Jupiter, Saturn",Off On A Comet,1877,day,0.101805126
6061634,"Jupiter, Saturn",Off On A Comet,1877,orbit,0.097801291
6061634,"Jupiter, Saturn",Off On A Comet,1877,old,0.096074763
6061634,"Jupiter, Saturn",Off On A Comet,1877,distance,0.091710562
6061634,"Jupiter, Saturn",Off On A Comet,1877,leagues,0.089564501
6061634,"Jupiter, Saturn",Off On A Comet,1877,shore,0.087781509
6061634,"Jupiter, Saturn",Off On A Comet,1877,course,0.084918022
6061634,"Jupiter, Saturn",Off On A Comet,1877,tartan,0.082566817
6061634,"Jupiter, Saturn",Off On A Comet,1877,days,0.081922596
6061634,"Jupiter, Saturn",Off On A Comet,1877,gourbi,0.080138381
6061634,"Jupiter, Saturn",Off On A Comet,1877,temperature,0.077749336
6061634,"Jupiter, Saturn",Off On A Comet,1877,great,0.077412327
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,great,0.263005609
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,huge,0.191373609
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,vast,0.173888006
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,voyage,0.168139857
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,strange,0.161704289
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,life,0.145688317
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,city,0.123310355
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,little,0.121121961
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,worlds,0.120478346
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,things,0.119548004
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,ether,0.107532779
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,nature,0.102105334
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,scene,0.101541205
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,car,0.100993347
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,mountains,0.100170475
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,power,0.098881447
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,ruddy,0.096649972
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,green,0.090232621
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,higher,0.088672856
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,sun,0.08783832
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,waters,0.086101981
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,day,0.083340725
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,long,0.083060228
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,glorious,0.081384307
21843913,Mars,"Aleriel, or A Voyage to Other Worlds",1883,beings,0.080695477
15992210,Mars,Mr. Stranger's Sealed Packet,1889,propels,0.646787801
15992210,Mars,Mr. Stranger's Sealed Packet,1889,senior,0.454683992
15992210,Mars,Mr. Stranger's Sealed Packet,1889,invention,0.389697034
15992210,Mars,Mr. Stranger's Sealed Packet,1889,voyage,0.334928774
15992210,Mars,Mr. Stranger's Sealed Packet,1889,inhabitants,0.332996917
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,great,0.223162154
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,sun,0.215163182
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,miles,0.191027423
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,water,0.189933253
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,air,0.154758356
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,spirit,0.150924754
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,time,0.140714853
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,feet,0.132290598
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,light,0.130708971
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,large,0.112660183
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,speed,0.109917674
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,power,0.109709593
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,surface,0.108578567
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,ground,0.106345021
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,course,0.099585285
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,day,0.097380064
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,little,0.095518302
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,small,0.090308016
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,axis,0.090176891
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,good,0.089080728
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,way,0.088463775
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,eyes,0.084934718
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,life,0.08088659
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,place,0.080660414
1132373,"Jupiter, Saturn",A Journey in Other Worlds: A Romance of the Future,1894,equator,0.080418882
2903684,Mars,Journey to Mars,1894,great,0.282299024
2903684,Mars,Journey to Mars,1894,miles,0.243950401
2903684,Mars,Journey to Mars,1894,ship,0.184702956
2903684,Mars,Journey to Mars,1894,sea,0.15141906
2903684,Mars,Journey to Mars,1894,royal,0.14747113
2903684,Mars,Journey to Mars,1894,air,0.135220587
2903684,Mars,Journey to Mars,1894,kingdom,0.122862907
2903684,Mars,Journey to Mars,1894,little,0.120082946
2903684,Mars,Journey to Mars,1894,hand,0.116537121
2903684,Mars,Journey to Mars,1894,eyes,0.102247602
2903684,Mars,Journey to Mars,1894,feet,0.102047783
2903684,Mars,Journey to Mars,1894,time,0.095874463
2903684,Mars,Journey to Mars,1894,martian,0.095030401
2903684,Mars,Journey to Mars,1894,high,0.086465102
2903684,Mars,Journey to Mars,1894,long,0.083720178
2903684,Mars,Journey to Mars,1894,day,0.08333201
2903684,Mars,Journey to Mars,1894,light,0.079391421
2903684,Mars,Journey to Mars,1894,head,0.076315239
2903684,Mars,Journey to Mars,1894,water,0.075232825
2903684,Mars,Journey to Mars,1894,waters,0.075016301
2903684,Mars,Journey to Mars,1894,car,0.074869739
2903684,Mars,Journey to Mars,1894,beautiful,0.074520375
2903684,Mars,Journey to Mars,1894,terrible,0.072252826
2903684,Mars,Journey to Mars,1894,polar,0.072022418
2903684,Mars,Journey to Mars,1894,deep,0.071734012
17453907,Venus,Journey to Venus,1895,baronet,0.550150989
17453907,Venus,Journey to Venus,1895,great,0.180909472
17453907,Venus,Journey to Venus,1895,prince,0.179100448
17453907,Venus,Journey to Venus,1895,feet,0.155142362
17453907,Venus,Journey to Venus,1895,little,0.141667386
17453907,Venus,Journey to Venus,1895,head,0.139022922
17453907,Venus,Journey to Venus,1895,sea,0.120114347
17453907,Venus,Journey to Venus,1895,primeval,0.108798852
17453907,Venus,Journey to Venus,1895,water,0.106571346
17453907,Venus,Journey to Venus,1895,yer,0.105404526
17453907,Venus,Journey to Venus,1895,miles,0.105238928
17453907,Venus,Journey to Venus,1895,ship,0.098231195
17453907,Venus,Journey to Venus,1895,eyes,0.096646951
17453907,Venus,Journey to Venus,1895,air,0.093467958
17453907,Venus,Journey to Venus,1895,waters,0.092574405
17453907,Venus,Journey to Venus,1895,long,0.086758417
17453907,Venus,Journey to Venus,1895,party,0.08083345
17453907,Venus,Journey to Venus,1895,yew,0.08008527
17453907,Venus,Journey to Venus,1895,venusian,0.073200567
17453907,Venus,Journey to Venus,1895,officers,0.071922235
17453907,Venus,Journey to Venus,1895,friends,0.071017528
17453907,Venus,Journey to Venus,1895,jaws,0.069815911
17453907,Venus,Journey to Venus,1895,time,0.065510223
17453907,Venus,Journey to Venus,1895,creature,0.0637783
17453907,Venus,Journey to Venus,1895,terrestrial,0.063318445
8909,Mars,The War of the Worlds,1897,people,0.220136357
8909,Mars,The War of the Worlds,1897,brother,0.195363892
8909,Mars,The War of the Worlds,1897,road,0.176410323
8909,Mars,The War of the Worlds,1897,black,0.174539865
8909,Mars,The War of the Worlds,1897,little,0.173877084
8909,Mars,The War of the Worlds,1897,pit,0.168442603
8909,Mars,The War of the Worlds,1897,night,0.166214882
8909,Mars,The War of the Worlds,1897,time,0.157287289
8909,Mars,The War of the Worlds,1897,cylinder,0.146429384
8909,Mars,The War of the Worlds,1897,curate,0.138981294
8909,Mars,The War of the Worlds,1897,water,0.129334874
8909,Mars,The War of the Worlds,1897,way,0.129218732
8909,Mars,The War of the Worlds,1897,houses,0.129027413
8909,Mars,The War of the Worlds,1897,red,0.110834342
8909,Mars,The War of the Worlds,1897,trees,0.110083287
8909,Mars,The War of the Worlds,1897,day,0.109902269
8909,Mars,The War of the Worlds,1897,smoke,0.10907531
8909,Mars,The War of the Worlds,1897,house,0.10825034
8909,Mars,The War of the Worlds,1897,artilleryman,0.103345065
8909,Mars,The War of the Worlds,1897,things,0.100766288
8909,Mars,The War of the Worlds,1897,martian,0.092932081
8909,Mars,The War of the Worlds,1897,weed,0.092510865
8909,Mars,The War of the Worlds,1897,common,0.090994264
8909,Mars,The War of the Worlds,1897,guns,0.089742474
8909,Mars,The War of the Worlds,1897,machine,0.080267697
3199562,Mars,Two Planets,1897,balloon,0.30830235
3199562,Mars,Two Planets,1897,island,0.192961679
3199562,Mars,Two Planets,1897,time,0.187940682
3199562,Mars,Two Planets,1897,ship,0.184933188
3199562,Mars,Two Planets,1897,airship,0.166000929
3199562,Mars,Two Planets,1897,air,0.15964636
3199562,Mars,Two Planets,1897,hand,0.146740747
3199562,Mars,Two Planets,1897,room,0.132832423
3199562,Mars,Two Planets,1897,meters,0.123971162
3199562,Mars,Two Planets,1897,possible,0.120589252
3199562,Mars,Two Planets,1897,pole,0.118685088
3199562,Mars,Two Planets,1897,eyes,0.118372143
3199562,Mars,Two Planets,1897,speed,0.114792036
3199562,Mars,Two Planets,1897,light,0.113190374
3199562,Mars,Two Planets,1897,kilometers,0.111539491
3199562,Mars,Two Planets,1897,gravity,0.111077
3199562,Mars,Two Planets,1897,able,0.108578703
3199562,Mars,Two Planets,1897,way,0.103185203
3199562,Mars,Two Planets,1897,great,0.101768712
3199562,Mars,Two Planets,1897,inhabitants,0.098404708
3199562,Mars,Two Planets,1897,people,0.09234588
3199562,Mars,Two Planets,1897,sun,0.091989879
3199562,Mars,Two Planets,1897,right,0.09104269
3199562,Mars,Two Planets,1897,apparatus,0.086392982
3199562,Mars,Two Planets,1897,course,0.084835873
15986051,Neptune,The Star,1897,luminous,0.473863391
15986051,Neptune,The Star,1897,object,0.382330946
15986051,Neptune,The Star,1897,constellation,0.297953467
15986051,Neptune,The Star,1897,distinguishable,0.297953467
15986051,Neptune,The Star,1897,luminosity,0.297953467
15986051,Neptune,The Star,1897,magazine,0.257249617
15986051,Neptune,The Star,1897,notion,0.24142989
15986051,Neptune,The Star,1897,celestial,0.234797663
15986051,Neptune,The Star,1897,normal,0.198974332
15986051,Neptune,The Star,1897,orbit,0.19664266
15986051,Neptune,The Star,1897,sky,0.180569111
15986051,Neptune,The Star,1897,body,0.169240283
15986051,Neptune,The Star,1897,strange,0.148591257
15986051,Neptune,The Star,1897,people,0.147533283
35505720,Mars,Edison's Conquest of Mars,1898,literary,0.443545836
35505720,Mars,Edison's Conquest of Mars,1898,novels,0.429053156
35505720,Mars,Edison's Conquest of Mars,1898,unauthorized,0.289756529
35505720,Mars,Edison's Conquest of Mars,1898,genre,0.262035586
35505720,Mars,Edison's Conquest of Mars,1898,nineteenth,0.236529928
35505720,Mars,Edison's Conquest of Mars,1898,predecessor,0.230138203
35505720,Mars,Edison's Conquest of Mars,1898,magazine,0.221772918
35505720,Mars,Edison's Conquest of Mars,1898,sequel,0.221772918
35505720,Mars,Edison's Conquest of Mars,1898,fame,0.212311293
35505720,Mars,Edison's Conquest of Mars,1898,popular,0.188179555
35505720,Mars,Edison's Conquest of Mars,1898,distinct,0.184157942
35505720,Mars,Edison's Conquest of Mars,1898,hero,0.181633444
35505720,Mars,Edison's Conquest of Mars,1898,stories,0.160458612
35505720,Mars,Edison's Conquest of Mars,1898,century,0.159630094
35505720,Mars,Edison's Conquest of Mars,1898,thought,0.153421394
35505720,Mars,Edison's Conquest of Mars,1898,form,0.15197419
35505720,Mars,Edison's Conquest of Mars,1898,time,0.118435781
536478,The Moon,The First Men in the Moon,1901,little,0.298875005
536478,The Moon,The First Men in the Moon,1901,time,0.219233134
